Gercek_Fiyat,Tahmin_Fiyat
11.813030057420567,12.780820694096926
13.075271769870477,12.637993244932776
13.39239051461739,12.843031801048928
12.206072645530174,12.264790253200694
11.03488966402723,11.772087815428733
12.560244459250788,12.493168431430815
12.128111104060462,13.790291919733598
11.461632170582678,11.497004844894487
12.706847933442663,11.471500230116042
11.918390573078392,11.794129543593016
12.765688433465597,12.541184009527058
11.48246625748552,12.159991920645778
12.254862809699606,12.746885721455884
12.765688433465597,13.220825691934325
12.128111104060462,13.203033927293827
13.122363377404328,13.055580378572866
12.611537753638338,12.146304745801858
13.815510557964274,12.806202365036217
11.082142548877775,12.530375774063783
12.449018824140563,12.683686949033252
13.9108207377686,12.587812212061229
12.765688433465597,13.0862457626127
14.914122846632385,12.67228923673255
12.043553716032399,12.924350330313692
12.736700896592344,12.296065897526743
13.458835614025542,13.118161580603386
14.73180128983843,13.605250499291728
13.38472764187182,11.639867809249312
13.652991628466498,12.667376573207406
12.388394202324129,12.092707196593347
11.982929094215963,12.748778598683836
12.409013489526863,12.893464553010096
12.180754837545884,12.413829598773859
13.64709190633931,12.628733390714414
11.686878772093667,12.15080243139107
13.815510557964274,13.020058435605685
13.864300722133706,12.796774252126106
12.429216196844383,12.151100500604837
12.611537753638338,12.508612556516585
14.508657738524219,14.659057388265396
14.253765488895429,13.434011763967955
15.096444403426338,13.59425341662937
12.301382825334498,12.237282581353227
11.982929094215963,12.084350514630394
12.100712129872347,12.610274120503849
12.013700752882718,12.620269479949478
12.043553716032399,12.477734953140567
14.73180128983843,14.06467318081951
13.710150042306449,13.480252048278064
11.107960231903714,12.45666782554716
12.240474072247506,12.2081735679413
13.217673557208654,12.755375836584378
11.695247021764184,12.960112840243497
11.002099841204238,12.111303791334377
11.225243392518447,12.314270087924973
13.262125319779487,13.005538590385465
13.572164299332545,11.054336682379445
13.458835614025542,13.030163728739753
11.37366339763672,11.515578913494718
13.122363377404328,12.177207526761634
14.914122846632385,12.616426112229643
13.151922179645874,12.543506233388298
13.017002861746503,14.27913938342293
13.287877815881902,13.169916310733734
11.218554404367652,11.970906405066145
12.971540487669746,12.614604795871232
13.337474757021274,12.841968911987196
12.727838209334498,11.761887813238367
11.37366339763672,12.196346040907569
13.217673557208654,12.810375913973086
14.22097566607244,13.025984594630255
14.48333993053993,12.505930441504479
13.38472764187182,13.26889791449302
13.652991628466498,13.691332419392538
14.151982794585487,13.326624464538343
11.84939770159144,12.016516319085097
13.527828485512494,11.811528560818465
13.017002861746503,12.152633331084779
11.695247021764184,12.190413522571234
12.100712129872347,12.279250672477238
12.594730635321957,12.056435604187815
11.736069016284437,12.172286849011135
14.22097566607244,12.814646170452708
9.769956159911606,11.303774845027444
13.017002861746503,11.910375099693876
12.676076274775909,12.685641125955716
13.304684934198283,13.08875157984097
11.002099841204238,11.491872030584139
12.072541252905651,12.776718704944672
15.201804919084164,12.759171892641062
12.206072645530174,12.410556920275164
12.429216196844383,12.968102858767937
12.89921982609012,12.721966202235627
13.805460222110773,13.25422880155194
11.461632170582678,11.911817594338064
13.208541073645382,12.88526318089274
12.013700752882718,13.597270460780353
13.017002861746503,12.217128710794167
12.89921982609012,13.342564354163118
13.997832114758229,13.558709771418691
12.05524975579559,13.137829162297258
12.206072645530174,12.53944886842396
13.091904169919621,12.978334304580187
11.127262984158243,12.48837117903746
13.217673557208654,13.274086483386448
12.611537753638338,12.693336173189845
13.122363377404328,13.0499078950294
13.652991628466498,13.273316657439649
10.691944912900398,11.579001736065775
13.526494262499357,13.774456505455769
11.918390573078392,12.262794667400788
14.077874822431765,13.296743135785366
13.652991628466498,13.550962203931483
13.652991628466498,13.339763191194464
12.235631447771718,13.349385518771616
12.323855681186558,12.986977494323828
11.002099841204238,12.742902452386089
11.884489021402711,11.213387477022797
13.38472764187182,13.717969636750047
12.206072645530174,12.237282581353227
12.765688433465597,13.012920777375044
9.392661928770137,11.477499445308215
12.296827008798639,12.743644858328235
12.524526376648708,11.640425542341777
13.997832114758229,13.117878949364162
14.22097566607244,12.994983878075132
14.457364444136669,13.647265154670762
12.560244459250788,11.921737845060678
12.89921982609012,12.733786528347602
13.16158409055761,13.217110120910851
14.151982794585487,13.594671719771664
12.345834587905333,12.525003886932362
11.350406535472453,13.138781765360614
13.304684934198283,13.072095365132435
12.371587084007746,13.12189302707002
11.918390573078392,12.546915689660706
12.80765263256463,11.757196681502402
14.316285845876763,12.251515734635422
11.225243392518447,12.519000640424936
12.429216196844383,12.23600570517515
9.798127036878302,13.226786386157215
13.217673557208654,12.201880387929537
12.524526376648708,13.072122629197876
10.571316925111784,13.114627474691744
12.765688433465597,12.845880540790926
15.2624295409006,13.74566341657393
11.931635799828413,12.504860774088293
14.22097566607244,12.270109228723225
11.350406535472453,11.379974675922238
11.082142548877775,11.480171718870505
10.872560469849253,11.839223818424673
13.217673557208654,12.342878789466011
12.2783933071098,12.852882870067216
12.388394202324129,12.620314483556815
13.017002861746503,12.150078031074584
12.765688433465597,12.659725523659555
14.038654109278484,13.611668943755902
10.657259354912508,11.8039625058161
12.323855681186558,12.155761455518174
13.071070083016778,13.65087894806846
13.287877815881902,12.200719733512766
12.821258284620408,12.937396614673169
13.151922179645874,12.481298248627382
13.122363377404328,11.906512459860117
12.959844447906553,12.36798658066346
13.071070083016778,12.695106331816433
13.527828485512494,12.28557088693151
13.262125319779487,12.649219145045858
12.513557345278134,11.80148938151635
11.695247021764184,11.765555553860562
13.017002861746503,12.487505789487875
13.997832114758229,12.495863903454833
12.959844447906553,12.326543235338802
12.154779351142624,12.30700829536362
12.706847933442663,12.78943142972971
13.997832114758229,13.89283759526362
11.982929094215963,11.89337098677838
12.594730635321957,12.852494631236086
12.765688433465597,12.564653557107443
10.239959789157341,12.054507819104439
14.73180128983843,12.76437951290727
12.577636201962656,13.129041592222745
12.203569515312056,12.142169762831776
10.915088464214607,12.309875441947856
12.765688433465597,12.879674114283437
11.512925464970229,11.516562809364839
12.873902018105829,12.69484559998656
12.611537753638338,12.506853942925988
13.060487973686241,13.027082578146466
10.752569534716834,12.058670447768911
11.407564949312402,11.971944514359935
13.710150042306449,12.55182686674209
13.652991628466498,13.154770658687648
12.691580461311874,12.856079036882132
13.217673557208654,12.84331342406437
12.206072645530174,12.456446536135083
11.918390573078392,12.01407288350211
14.169681669930256,12.460986880064013
11.407564949312402,11.894796592489625
11.881034786534624,12.031390415093508
13.612169633946245,13.279658024311809
11.225243392518447,13.018566705311287
10.714417768752456,11.637300415003592
14.22097566607244,13.559857424922322
10.778956289890028,12.590324815127744
12.301382825334498,13.69102780299461
12.206072645530174,12.492850682202976
12.429216196844383,13.475463468924533
11.736069016284437,12.970640573396755
10.915088464214607,11.423547535678566
11.589886506106357,12.0242343113956
13.38472764187182,12.810399910449771
11.951180395901384,11.812950008884817
14.22097566607244,12.841761067279311
13.758940206475879,12.790641980628276
13.676248490630767,11.71836158524706
12.611537753638338,12.154476503127375
12.983101310070822,12.296917250334406
13.42984807715229,12.998789641887793
14.28551418721001,13.232106539075021
14.827111469642754,13.211830581402342
12.80765263256463,13.39755198096335
12.013700752882718,12.002253934072723
11.695247021764184,12.208859676063677
13.38472764187182,12.953512470595255
14.690979295318174,13.212918473366678
11.502875129116727,12.719290995282938
13.42984807715229,13.713764573525015
13.527828485512494,12.444055058850376
12.128111104060462,12.428055762408986
13.017002861746503,13.616416652317278
13.815510557964274,12.982212581906854
13.353475098367715,12.790368626537266
10.714417768752456,12.627245938742721
10.596634733096073,11.358461289419711
12.154779351142624,12.024686445262523
13.190022025878143,12.672172237634305
13.500799813124575,12.089451661790948
12.765688433465597,13.081070578620496
10.714417768752456,12.342108255537825
12.506177237980511,12.782658215779076
13.122363377404328,12.115124808585175
12.84792653170257,12.700544350799682
11.918390573078392,12.007340833033066
12.487485104968359,12.050387157450684
14.73180128983843,13.143020098273487
13.102160670086809,12.780137466303781
12.676076274775909,12.560224379120678
13.017002861746503,12.663727921594164
10.868568448579715,11.845596983619544
12.449018824140563,12.589909538555707
12.417143615610113,12.184421650404431
12.429216196844383,12.873651076351305
12.785491060761776,13.207124154274094
13.652991628466498,12.883333194485047
12.100712129872347,12.263911535206933
12.388394202324129,13.286155121545768
14.914122846632385,12.258799409633589
12.429216196844383,12.39270162659293
12.487485104968359,13.228468244930289
12.608198852372823,12.670349330283122
12.765688433465597,13.201399044806639
15.176487111099874,14.84299528827762
11.407564949312402,12.639831561393818
11.440354772135393,11.686003799762306
11.918390573078392,12.703426583360308
9.903487552536127,12.067547997003787
12.854483932248728,13.216055396077506
14.808762330974558,14.379461718148304
14.823468478364253,11.560624945171387
13.953096220916837,12.332409885105651
11.407564949312402,12.236745699533573
14.946912669455374,13.611668943755902
12.644327576461329,13.062749324141658
13.9108207377686,13.25097777944678
13.122363377404328,13.107006530803226
12.611537753638338,12.980937968465332
12.560244459250788,12.330750132850877
13.592367006650065,13.323465964594938
12.765688433465597,13.513946636721965
12.206072645530174,12.643056007514495
11.77528972943772,12.427261007008106
13.017002861746503,11.61340803537632
10.621327345686446,11.687716063117595
13.122363377404328,13.009042602751682
10.545341438708522,11.842300410557414
11.918390573078392,12.183814622291855
13.422467969854667,12.130911646023547
12.524526376648708,12.197138790295973
10.799575577092764,11.075847774148404
12.154779351142624,12.176930915258714
11.918390573078392,12.947107074799069
11.289781913656018,11.78605156764689
11.982929094215963,12.253799240432595
11.461632170582678,11.768942697313664
13.081541382884074,12.526326972363625
13.892471599100402,12.712079330771823
11.918390573078392,13.741166504870545
14.594147124539633,13.77317693834199
11.608235644774552,13.004745980275203
12.691580461311874,12.77097524337962
11.918390573078392,12.527998421277253
13.017002861746503,13.193005854208453
13.458835614025542,13.344164245876657
13.955272500339433,12.914089695864037
12.254862809699606,12.531320006602582
14.316285845876763,13.16958791936504
12.611537753638338,12.954655081586719
10.645424897265505,11.697025264077258
13.091904169919621,12.878861054109045
10.308952660644293,11.588959632699716
11.289781913656018,11.867913685349198
11.608235644774552,11.732496785947406
14.66223682645252,12.691445803491735
12.206072645530174,12.114751146811289
13.652991628466498,13.226786386157215
11.225243392518447,12.62625727328856
11.082142548877775,13.072829254681755
12.765688433465597,12.437779588476802
15.068273526459642,12.331330684120232
12.65714826489039,12.549946767254236
11.77528972943772,12.305158355236568
12.84792653170257,12.351134776311575
12.301382825334498,12.89359872260879
13.017002861746503,13.713764573525015
9.472704636443673,12.526067964618148
13.199324418540456,13.045961123103567
13.764217263576723,12.031884736864374
11.407564949312402,12.76220639507317
13.321214236149494,12.734330775883508
12.013700752882718,12.752776173232483
12.89921982609012,11.512063893082994
10.915088464214607,11.440368711043893
12.971540487669746,12.649219145045858
12.154779351142624,12.003710336786106
13.304684934198283,12.286216301879698
12.468436909997665,12.552974655534356
11.891361900690473,13.202186628064984
10.596634733096073,12.449914817125682
12.873902018105829,12.28093942348341
11.127262984158243,12.002685395614606
13.815510557964274,12.378046186889804
13.507625778194974,12.500549862457005
12.89921982609012,12.782595314179469
13.017002861746503,13.088743627121392
14.403297222866392,13.443612240384985
11.289781913656018,12.313883569800769
15.137266397946593,13.642498950158483
10.491274217438248,12.256714415793883
9.79540110267107,12.337589314509696
14.115615150414612,12.988968001994364
11.44571671527678,12.256025888465548
11.736069016284437,11.9232103199994
9.903487552536127,11.94275220143383
12.154779351142624,12.570975215441436
13.38472764187182,12.669801448527455
11.289781913656018,12.51017296464106
14.914122846632385,14.918918516207631
12.201060103706629,12.50202679208742
14.054527458434775,13.211685307626805
12.948009990259552,13.055651041376885
13.415032991367148,13.12543244958265
13.815510557964274,12.85413138272931
10.126631103850338,12.675285034552484
12.594730635321957,12.417211475907914
13.617059619240436,12.357739526228576
13.592367006650065,12.987903456873937
12.611537753638338,13.983586013161021
11.289781913656018,12.301182904213015
11.918390573078392,12.549551523624897
11.512925464970229,12.444724686133945
9.392661928770137,12.481275166050448
13.500799813124575,13.201599588580432
12.468436909997665,12.444189658383806
11.37366339763672,12.927262508685624
14.28551418721001,14.50177993836599
11.918390573078392,13.031874984180382
13.345506928718539,12.769277850535419
12.594730635321957,12.351134776311575
13.017002861746503,12.678283185095331
12.834681304952548,12.448160120863642
11.982929094215963,13.475941781678017
11.918390573078392,12.792046104169165
13.62918097977278,12.536037241010227
13.676248490630767,13.132430510531865
13.345506928718539,13.722598304979208
12.429216196844383,11.890009535915146
14.151982794585487,13.47768403535454
11.225243392518447,12.83300172215044
13.16158409055761,12.799174462698
14.316285845876763,13.047540729056902
10.46310334047155,11.443511144086004
12.89921982609012,13.037302105296792
14.53335035111459,13.565819376566829
10.584055950889214,12.931595052335256
13.476535191124942,12.705336927224568
12.594730635321957,12.852494631236086
13.500799813124575,13.16639542965592
13.527828485512494,13.309993815167758
12.043553716032399,12.632080348378691
11.918390573078392,12.279353264881301
13.892471599100402,12.712079330771823
13.038981768465277,12.598833894877886
13.304684934198283,12.754083603786615
11.813030057420567,12.581915719310139
14.73180128983843,13.878005589577537
11.813030057420567,13.066556589181253
12.736700896592344,12.686683986001922
14.187074114396758,12.716297877363338
13.815510557964274,13.53940650475155
11.48246625748552,11.777126318909545
14.827111469642754,13.837541015688664
11.84939770159144,13.215586132868232
13.017002861746503,14.014949774239566
13.100835302379005,12.925040402861196
10.915088464214607,11.38428150919654
15.068273526459642,13.9855717498716
14.22097566607244,12.799487001731352
11.532728092266408,12.374800382808283
13.652991628466498,12.63457050656829
12.072541252905651,12.30700829536362
14.457364444136669,12.78618981080112
12.84792653170257,12.31184056445181
14.038654109278484,13.479304635986171
12.429216196844383,12.572977020821313
13.527828485512494,13.479030593873318
13.527828485512494,12.728244179479226
11.56171562913966,12.208659063501237
12.676076274775909,13.147602179849551
10.165851817003619,12.556482966533954
12.367340793126296,11.865961646787301
13.262125319779487,12.779196548288294
12.301382825334498,13.028447151501897
13.17115354157376,12.82091703462212
11.26446410567173,12.095323133178704
12.031719258385396,11.608334736657628
11.982929094215963,12.364057110947456
11.77528972943772,11.768199322116795
13.62918097977278,12.487738136171028
14.28551418721001,13.316048875222105
14.054527458434775,12.994436977766739
12.92391243868049,13.268394406249572
11.396391648714276,11.760178346277794
15.096444403426338,13.99981733522494
13.102160670086809,13.580574299990854
14.28551418721001,14.439972712937209
12.506177237980511,12.55263626778101
12.691580461311874,13.213825036021916
13.592367006650065,12.598197688042916
14.73180128983843,13.491749238329415
13.321214236149494,13.376755342934775
13.142166004700508,12.851315302400646
10.51867319162636,12.071607923865619
11.289781913656018,11.830616192868144
12.873902018105829,12.916396322253657
11.77528972943772,11.759196624652473
13.112313041550827,13.203033927293827
10.308952660644293,11.757296422767412
11.918390573078392,11.988994327280116
12.706847933442663,11.76421068890069
13.458835614025542,12.297193251171604
12.80765263256463,12.64339441794735
11.918390573078392,12.268364486963408
12.594730635321957,13.036115231573353
14.253765488895429,12.985695665555157
11.156250521031495,12.19355298126499
11.695247021764184,13.174407709161477
13.840203170554645,13.67796306468365
11.84939770159144,12.605013827902154
15.123843377614453,12.72226207620429
14.077874822431765,12.80963137273115
11.951180395901384,12.571653024677284
13.997832114758229,12.805843295934707
10.596634733096073,11.647499839734703
12.468436909997665,11.63248652726371
14.994165554305921,12.838921699049223
12.628067055589549,12.300398827271252
14.580978400103845,13.587357888006386
12.691580461311874,13.228953076660144
12.323855681186558,12.648618314077114
11.894780707439258,12.333062155065925
13.527828485512494,13.513620417264578
13.028052697933088,12.63457050656829
14.557447902693651,13.051511992778043
14.403297222866392,12.670473586046633
13.217673557208654,12.347049080278543
12.323855681186558,12.172857793042372
12.013700752882718,11.610990870046622
13.304684934198283,13.276145026569148
13.422467969854667,12.191697371428113
13.527828485512494,13.983586013161021
11.884489021402711,12.92438796878909
12.66032791780777,12.991714684297119
12.611537753638338,12.217128710794167
14.077874822431765,12.359641991120638
13.180632285528304,12.619872412660275
13.217673557208654,13.84187600019846
13.38472764187182,12.807602147525625
12.594730635321957,12.831182876726208
14.28551418721001,12.24471874716012
13.217673557208654,12.755375836584378
14.980285048886053,13.81721543955253
10.854179711127616,11.642102824435876
11.918390573078392,12.383446749809668
14.28551418721001,12.8660358006719
12.429216196844383,12.473184715721505
11.918390573078392,12.390013356227204
15.137266397946593,13.64672791191157
12.608198852372823,14.128495565848883
13.38472764187182,12.669801448527455
12.560244459250788,13.078716656075969
11.951180395901384,12.75126178951632
13.458835614025542,12.855792036485056
13.698976741708323,13.230597849710273
14.22097566607244,13.051030752497573
14.343193298796688,13.756673006272838
12.676076274775909,12.706223699105221
12.89921982609012,12.766153324847028
11.258033215341438,12.73785898071487
13.122363377404328,12.890479019118022
12.611537753638338,11.84756971029516
9.315690887584008,12.520655812702268
13.560618308335483,13.18904293194972
13.017002861746503,12.138884038960043
12.594730635321957,12.831182876726208
13.038981768465277,12.598833894877886
12.80765263256463,14.228551433493836
14.790070197962406,12.31759413201802
12.751299696013497,12.030310257276604
12.468436909997665,12.194121071076571
13.444446876573442,12.954522299416936
13.199324418540456,13.270822324181927
13.304684934198283,12.163392881122434
13.122363377404328,13.154177912521154
11.918390573078392,11.989473146165546
12.765688433465597,13.220825691934325
11.589886506106357,12.25570908571808
13.122363377404328,13.478048539443034
11.289781913656018,12.608497151741894
11.918390573078392,11.72922130236473
11.695247021764184,12.394353251868708
12.425208175446844,12.23668980659789
14.115615150414612,12.977526888638803
11.289781913656018,13.671996436935467
12.691580461311874,12.973667578216038
13.527828485512494,12.611768551872974
11.608235644774552,13.804874697840777
14.038654109278484,13.320725030628367
13.071070083016778,12.787866430797484
10.51867319162636,11.627101489211698
12.948009990259552,12.8467480953063
13.815510557964274,12.748662721292416
12.765688433465597,12.62401369283647
14.058456736574664,13.876998140389325
10.46310334047155,11.361045695522925
12.506177237980511,12.20698354428426
13.235692062711331,13.275989161894081
12.301382825334498,13.221765063876038
10.757902880692196,11.756270710872066
12.542544882151386,12.98911026658088
12.765688433465597,12.674294122413889
12.013700752882718,12.703460817261679
12.959844447906553,14.392338674337195
13.599839021488766,13.559962283417127
11.002099841204238,12.936512156211192
13.38472764187182,12.210227985290093
13.081541382884074,12.559924709420395
12.943236711506893,12.441695163713057
12.196022309676673,12.918502885638611
14.28551418721001,13.92884322180578
10.308952660644293,13.699418313922969
12.84792653170257,12.341127825221804
13.422467969854667,12.663767009744033
11.951180395901384,13.130364474664447
11.082142548877775,11.810248753853248
12.468436909997665,12.074651900844247
11.813030057420567,12.862120086331444
13.049792684569493,12.769600229290178
11.225243392518447,11.978750938359644
12.314927050442256,12.512407142525882
13.122363377404328,12.115124808585175
10.545341438708522,11.950050969129146
14.508657738524219,13.668142000675322
13.37700559577791,13.086292524786487
14.038654109278484,12.984886809013897
12.911642346088676,12.765596102390065
13.337474757021274,12.706150620688069
12.611537753638338,12.415706193214302
13.527828485512494,12.71466957109004
12.560244459250788,12.485702555666638
11.225243392518447,11.66386572482288
12.80765263256463,12.879674114283437
12.206072645530174,12.20818192514945
11.736069016284437,11.51613222269275
14.22097566607244,13.83026875922789
14.73180128983843,13.845661357780742
12.66032791780777,12.974915481778229
12.765688433465597,12.47198381938049
13.554145793829866,13.10145487650334
11.911701584927597,12.868109782964575
12.948009990259552,12.64409730929985
12.072541252905651,12.990741668665589
11.608235644774552,12.034535042878376
9.752664662801545,11.758908481881443
11.082142548877775,13.527643613627502
14.28551418721001,13.640028572464798
12.2783933071098,13.05756910782303
13.017002861746503,12.731491260454117
14.626440774180603,13.047927552577184
14.626440774180603,12.150559067980142
14.056101022882205,13.054406265983628
13.122363377404328,12.450185189911917
12.072541252905651,12.427786318673139
13.710150042306449,13.119039072473901
13.060487973686241,13.207550088471356
12.323855681186558,12.045624782458214
12.834681304952548,12.473941422232423
13.458835614025542,13.25413320540646
