,FIYAT,METREKARE,METREKARE_BIRIM_FIYAT,PARSEL,TAKAS_BILINMIYOR,TAKAS_EVET,TAKAS_HAYIR,KAT_KARSILIGI_EVET,KAT_KARSILIGI_HAYIR,KREDIYE_UYGUNLUK_BILINMIYOR,KREDIYE_UYGUNLUK_UYGUN,KREDIYE_UYGUNLUK_UYGUN DEGIL,ARSA_TIPI_BAG,ARSA_TIPI_BAHCE,ARSA_TIPI_CIFTLIK,ARSA_TIPI_D_A_I,ARSA_TIPI_HASTANE,ARSA_TIPI_I_K,ARSA_TIPI_I_S,ARSA_TIPI_I_T,ARSA_TIPI_K_T,ARSA_TIPI_M_A,ARSA_TIPI_OKUL,ARSA_TIPI_OZEL_K,ARSA_TIPI_S_A,ARSA_TIPI_TARLA,ARSA_TIPI_T_A,ARSA_TIPI_T_K,ARSA_TIPI_ZEYTINLIK
2178,11.434963923500517,4.276666119016055,6.247946158032702,4.49609909093373,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2179,12.779873068457553,5.680172609017068,6.298949246855942,1.0986122886681098,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2180,13.38472764187182,7.170119543449628,6.309918278226516,2.8903717578961645,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2181,11.918390573078392,8.476371196895983,10.928414429331994,5.02256386496153,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2182,11.082142548877775,9.392661928770137,10.352351332677998,5.278752211053197,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2183,12.560244459250788,8.84404789894249,3.713572066704308,3.2188758248682006,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2184,12.611537753638338,6.272877006546167,6.340611224625922,5.6065370902173655,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2185,12.542544882151386,6.659293919683638,6.500162909857798,6.588697198614712,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2186,12.128111104060462,8.294049640102028,8.569579810982859,5.577316013616233,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2187,11.225243392518447,6.745236349484363,6.141822328696539,6.420320608006722,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2188,13.976778705560397,7.237059026124737,6.745236349484363,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2189,13.081541382884074,6.142037405587356,6.247946158032702,1.791759469228055,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2190,11.608235644774552,7.423568444259167,6.247946158032702,6.385194398997726,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2191,13.579788224443204,9.104979856318357,10.58450363547364,6.156978985585555,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2192,12.765688433465597,8.438149984075784,6.1092475827643655,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2193,13.835313185260453,6.786716950605081,6.247946158032702,4.49609909093373,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2194,13.955272500339433,9.560997243589352,6.075346031088684,2.3978952727983707,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,11.156250521031495,6.576469569048224,6.856461984594587,5.44673737166631,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2196,10.596634733096073,5.521460917862246,8.90271470991255,6.43532446407879,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,11.56171562913966,6.037870919922137,0.6931471805599453,1.4350845252893227,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2198,12.301382825334498,9.259130536145614,2.995732273553991,5.326993166524703,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2199,13.17115354157376,7.084226422097916,5.703782474656201,2.70805020110221,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,12.89921982609012,8.34283980427146,9.642564249385039,6.122858239812624,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2201,12.083905011555967,8.294049640102028,8.569579810982859,5.577316013616233,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2202,11.082142548877775,6.244166900663736,5.298317366548036,4.5217885770490405,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2203,12.100712129872347,8.943767262734637,2.995732273553991,2.833213344056216,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2204,12.206072645530174,6.802394763324311,10.616973708906398,6.368187186350492,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2205,13.892471599100402,6.68586094706836,6.363028103540465,1.791759469228055,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2206,12.0015054797889,7.154615356913663,6.364176868744338,5.91011890765403,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2207,11.251560700835821,5.645446897643238,6.679599185844383,2.833213344056216,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2208,13.122363377404328,6.5337888379333435,6.247946158032702,4.8283137373023015,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2209,11.695247021764184,7.090076835776092,4.605170185988092,5.625048434113697,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2210,11.951180395901384,6.0063531596017325,6.823648769685137,3.470190253149107,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2211,12.89921982609012,9.205930663487482,4.795790545596741,3.6888794541139363,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2212,13.458835614025542,6.8966943316227125,6.247946158032702,1.791759469228055,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2213,13.270783382522602,9.648595302907339,5.858885082208841,4.4148164574968725,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2214,12.676076274775909,7.923348211930154,6.247946158032702,4.49609909093373,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2215,10.46310334047155,3.4657359027997265,6.907755278982137,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2216,14.115615150414612,7.971085753505607,6.247946158032702,4.49609909093373,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2217,13.304684934198283,8.85366542803745,6.177425307294476,3.58351893845611,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2218,10.691944912900398,6.476972362889683,6.203935968673326,4.163468144120323,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2219,13.217673557208654,6.452048954437226,6.247946158032702,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2220,11.225243392518447,8.902455592206882,1.3862943611198906,6.74993119378857,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2221,14.648419680899378,7.428333194190806,6.247946158032702,1.791759469228055,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2222,13.795307850646754,3.5553480614894135,10.239959789157341,1.791759469228055,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2223,11.695247021764184,7.4673710669175595,4.219507705176107,5.6369301676683605,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2224,14.28551418721001,8.028781162487148,6.282266746896006,4.49609909093373,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2225,13.151922179645874,6.1092475827643655,6.505036396541998,6.012851846636664,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2226,11.082142548877775,6.214608098422191,8.255343980952324,5.696923992106789,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2227,12.154779351142624,7.8632667240095735,4.6147668475183865,5.263840937018064,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2228,13.458835614025542,9.231220849555537,6.247946158032702,2.3978952727983707,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229,13.997832114758229,8.160518247477505,6.735408805210261,5.690955461096447,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2230,13.815510557964274,8.779557455883728,9.2601999920849,5.46293934624259,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2231,12.180754837545884,6.634633357861686,5.043425116919247,3.091042453358316,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2232,12.765688433465597,8.39795910349254,6.247946158032702,4.49609909093373,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2233,12.323855681186558,6.169610732491456,6.637258031284457,1.3862943611198906,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2234,11.002099841204238,5.521460917862246,8.90271470991255,6.43532446407879,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2235,11.407564949312402,7.824046010856292,10.04489241335609,6.025261926691273,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2236,12.834681304952548,8.831565879121063,6.247946158032702,4.49609909093373,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2237,11.736069016284437,7.085064293952548,6.247946158032702,4.49609909093373,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2238,11.512925464970229,9.071078304642676,2.3978952727983707,5.2477756693397986,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2239,11.982929094215963,5.976350909297934,7.120848494442845,1.6094379124341003,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2240,12.367340793126296,5.4510384535657,6.9167150203536085,2.1972245773362196,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2241,13.710150042306449,8.85366542803745,6.177425307294476,3.58351893845611,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,12.834681304952548,5.641907070938114,7.330405211844402,3.044522437723423,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2243,11.156250521031495,5.978885764901122,6.7772668708282,4.465908118654584,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244,11.502875129116727,6.659293919683638,6.500162909857798,6.588697198614712,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2245,12.043553716032399,6.309918278226516,6.285732030918098,5.774724063443569,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2246,12.072541252905651,6.507277712385012,6.749150248805499,6.163314804034641,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2247,14.22097566607244,9.571505221187767,6.247946158032702,4.49609909093373,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2248,10.915088464214607,9.296518068217235,5.298317366548036,5.389071729816501,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2249,12.821258284620408,5.459585514144159,4.219507705176107,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2250,12.611537753638338,8.71308886823731,6.247946158032702,4.49609909093373,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2251,12.429216196844383,6.214608098422191,8.255343980952324,5.696923992106789,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,11.407564949312402,6.411818267709897,5.814130531825066,2.302585092994046,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2253,11.951180395901384,7.600902459542082,10.455653036706687,5.766265312896198,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2254,14.603967918328545,7.879669914604289,6.247946158032702,2.0794415416798357,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2255,12.069680020624618,6.569481420414296,5.556828061699537,4.49609909093373,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2256,11.002099841204238,5.521460917862246,8.90271470991255,6.43532446407879,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2257,11.813030057420567,5.958424693029782,5.8522024797744745,1.0986122886681098,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2258,12.128111104060462,6.748759547491679,5.375278407684165,2.0794415416798357,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2259,12.206072645530174,6.977281341630747,6.247946158032702,1.6094379124341003,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2260,12.89921982609012,8.411832675758411,9.911633694209156,3.7376696182833684,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2261,13.9108207377686,8.37793112408273,4.8283137373023015,5.181783550292085,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2262,14.346138809026444,7.43955930913332,6.247946158032702,4.49609909093373,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2263,12.425208175446844,5.517452896464707,6.907755278982137,2.0794415416798357,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2264,12.751299696013497,7.8632667240095735,4.6147668475183865,5.263840937018064,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2265,12.409013489526863,6.625392368007956,12.691580461311874,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2266,13.217673557208654,6.7650389767805414,6.247946158032702,6.481577129276431,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2267,11.461632170582678,5.135798437050262,7.4645098346365275,1.0986122886681098,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2268,13.652991628466498,5.393627546352362,7.090632237067791,3.5938817254916566,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2269,13.514405465180353,8.472195825485501,6.247946158032702,4.49609909093373,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2270,12.765688433465597,8.160518247477505,6.735408805210261,5.690955461096447,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2271,13.687677186454389,8.62191350218664,6.247946158032702,4.49609909093373,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2272,13.226723392728571,7.170119543449628,6.0473721790462776,6.407099983870224,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,13.38472764187182,6.169610732491456,6.907755278982137,1.3862943611198906,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2274,12.206072645530174,7.062191632286556,6.247946158032702,2.8903717578961645,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2275,13.592367006650065,8.565983355585669,3.871201010907891,3.9415818076696905,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2276,13.815510557964274,9.589461504744746,6.247946158032702,4.49609909093373,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2277,10.87804719253426,7.7501841622578365,0.0,4.820281565605037,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2278,11.461632170582678,5.840641657373398,6.247946158032702,1.791759469228055,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2279,12.043553716032399,5.641907070938114,7.330405211844402,3.044522437723423,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2280,11.350406535472453,5.755742213586912,5.298317366548036,2.8903717578961645,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2281,11.350406535472453,8.006367567650246,6.379463185865658,2.302585092994046,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2282,13.591116224748411,6.734591659972948,6.247946158032702,4.49609909093373,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2283,12.520883385370206,8.086410275323782,6.247946158032702,5.278114659230517,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2284,12.611537753638338,7.541683099882111,6.247946158032702,4.189654742026425,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2285,12.948009990259552,6.476972362889683,6.476972362889683,4.163468144120323,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2286,13.017002861746503,7.872073979866873,6.247946158032702,4.49609909093373,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2287,13.122363377404328,9.305650551780507,8.716994418090838,5.227537184486989,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2288,11.813030057420567,7.451241684987676,6.247946158032702,4.49609909093373,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2289,12.128111104060462,5.680172609017068,6.448889394146858,1.0986122886681098,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2290,11.156250521031495,7.724446645633537,6.247946158032702,4.49609909093373,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2291,12.367340793126296,6.566672429803241,6.247946158032702,2.5649493574615367,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2292,13.444446876573442,6.984716320118266,4.859812404361672,3.7256934272366524,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2293,12.323855681186558,7.38770923908104,6.247946158032702,2.3978952727983707,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2294,13.38472764187182,6.919683849847411,6.744059186311348,0.6931471805599453,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2295,11.461632170582678,7.080026499922591,8.006367567650246,4.948759890378168,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2296,13.017002861746503,6.272877006546167,6.340611224625922,5.6065370902173655,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2297,12.487485104968359,6.877296071497429,5.480638923341991,3.58351893845611,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2298,12.793859310432293,7.090076835776092,6.510853401534461,5.625048434113697,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2299,12.524526376648708,8.242756345714477,5.2225156531317545,5.996452088619021,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,13.304684934198283,6.745236349484363,6.141822328696539,6.420320608006722,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2301,12.206072645530174,5.971261839790462,6.907755278982137,2.2512917986064953,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2302,14.375126345899696,8.569785641535407,5.857933154483459,4.820281565605037,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2303,12.429216196844383,5.521460917862246,6.907755278982137,6.43532446407879,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,13.652991628466498,7.170119543449628,6.238190338679748,6.407099983870224,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2305,14.77102200299171,9.480367509189243,6.247946158032702,1.6094379124341003,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2306,14.659230597003594,9.615805480084347,5.043425116919247,5.112274608952228,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2307,12.409013489526863,8.954931860074698,3.6109179126442243,3.784189633918261,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2308,12.254862809699606,8.476371196895983,0.0,0.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,11.982929094215963,8.846496938558838,4.663439094112067,6.2878585601617845,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,12.676076274775909,5.777652323222656,6.629627419335168,2.4849066497880004,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2311,12.206072645530174,6.298949246855942,5.905361848054571,0.6931471805599453,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2312,12.429216196844383,9.161150127785412,5.214935757608986,3.4965075614664802,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2313,12.644327576461329,8.517193191416238,9.31574411527111,6.299332139229576,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,15.2624295409006,9.015784277513886,6.247946158032702,3.4965075614664802,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2315,11.918390573078392,5.703782474656201,3.912023005428146,1.0986122886681098,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2316,12.736700896592344,6.182084906716632,7.313220387090301,0.6931471805599453,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2317,12.691580461311874,5.537334267018537,6.360438546633731,1.0986122886681098,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2318,13.38472764187182,8.639410824140487,11.652687407345388,6.2285110035911835,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2319,8.987196820661973,7.687080155783135,6.821107472256465,1.9459101490553132,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,11.608235644774552,3.7376696182833684,14.73180128983843,0.6931471805599453,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2321,13.353475098367715,7.665753431861699,6.247946158032702,4.49609909093373,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2322,12.560244459250788,5.598421958998375,6.907755278982137,0.6931471805599453,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2323,14.827111469642754,8.006367567650246,6.379463185865658,5.627621113690637,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2324,12.886641043883259,9.617137925318126,10.178578184473086,2.3978952727983707,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2325,13.071070083016778,9.408371222475317,6.247946158032702,4.49609909093373,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2326,11.695247021764184,6.61472560020376,3.7612001156935624,4.454347296253507,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2327,13.235692062711331,7.003065458786462,5.589742425278652,6.17602718055625,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2328,12.765688433465597,6.620073206530356,5.891367930569697,5.250176991220101,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2329,13.36138027787483,6.040254711277414,7.313220387090301,2.0541237336955462,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2330,11.695247021764184,6.461468176353717,5.236441962829949,2.6390573296152584,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2331,13.337474757021274,6.023447592961033,7.238496840894365,6.415096959171596,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2332,14.603967918328545,7.846980982138788,6.247946158032702,4.49609909093373,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2333,12.886641043883259,8.364042011922063,6.247946158032702,4.276666119016055,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2334,13.407542319637992,9.402612259623305,6.247946158032702,4.49609909093373,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2335,11.608235644774552,5.3706380281276624,6.238324625039508,1.9459101490553132,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2336,13.527828485512494,8.411832675758411,9.911633694209156,5.925057614910384,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
